Company,TypeName,Inches,resolution_width,resolution_height,touchscreen,cpu_brand,cpu_name,cpu_speed,Ram,Memory,memory_type,primary_storage,secondary_storage,gpu_brand,OpSys,Weight,Price
HP,Notebook,14.0,1366,768,0,Intel,"Core i3",2.4,4,"500GB HDD",HDD,500,0,Intel,window,1.64,36444
Dell,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"1.0TB Hybrid",Hybrid,1024,0,Nvidia,window,2.65,50563
HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,1.26,81998
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.5,4,"256GB SSD",SSD,256,0,Intel,window,1.48,84715
HP,Ultrabook,14.0,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.54,100551
HP,Notebook,13.3,1366,768,0,Intel,"Core i3",2.4,4,"500GB HDD",HDD,500,0,Intel,window,1.49,42624
Toshiba,Notebook,13.3,1366,768,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.5,64469
HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.4,4,"256GB SSD",SSD,256,0,Intel,window,2.04,41025
Lenovo,Notebook,17.3,3840,2160,0,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Nvidia,window,2.4,158135
Toshiba,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.47,79387
HP,Notebook,14.0,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.43,118761
Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i3",2.3,4,"1TB HDD",HDD,1024,0,Intel,window,2.08,42410
Toshiba,Ultrabook,13.3,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.2,84715
HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.11,61219
HP,Notebook,14.0,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Nvidia,window,1.64,63160
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.4,8,"500GB HDD",HDD,500,0,Intel,window,2.09,55754
HP,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.5,4,"256GB SSD",SSD,256,0,Intel,window,1.26,83064
HP,Notebook,14.0,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,2.31,63350
HP,Notebook,14.0,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,1.95,56477
Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.29,86527
HP,Notebook,17.3,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Nvidia,window,2.63,57542
HP,Notebook,14.0,1366,768,0,Intel,"Core i5",2.5,4,"256GB SSD",SSD,256,0,Intel,window,1.64,51841
Acer,Notebook,15.6,1366,768,0,AMD,"A9-Series 9420",3.0,6,"1TB HDD",HDD,1024,0,AMD,window,2.1,21792
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.7,63499
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.95,63670
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.84,65481
HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.26,71875
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,2.04,39534
Toshiba,Ultrabook,14.0,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Intel,window,1.47,91908
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.4,8,"256GB SSD",SSD,256,0,Intel,window,2.09,56634
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.64,53840
Lenovo,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i7",2.5,4,"256GB SSD",SSD,256,0,Intel,window,1.8,45128
Vero,Notebook,14.0,1366,768,0,Intel,"Atom X5-Z8350",1.4,2,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.45,11231
Toshiba,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,16,"256GB SSD",SSD,256,0,Nvidia,window,2.4,75924
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,2.3,55923
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,1.54,53280
HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.4,8,"256GB SSD +  500GB HDD",Hybrid,256,500,Intel,window,1.84,112066
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.43,78268
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.7,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,3.78,82352
Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,4.6,122011
Asus,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"16GB Flash Storage","Flash Storage",16,0,Intel,other,1.2,15339
Lenovo,Notebook,14.0,2560,1440,0,Intel,"Core i7",2.6,16,"256GB SSD",SSD,256,0,Intel,window,1.1,139594
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,Nvidia,window,1.91,52161
Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.7,8,"256GB SSD",SSD,256,0,Intel,window,2.3,58288
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,4,"256GB SSD",SSD,256,0,Intel,window,2.04,52161
Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.7,16,"1TB SSD",SSD,1024,0,Intel,window,1.2,120093
HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.31,37570
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,N/A,1.96,26587
Acer,Notebook,15.6,1366,768,0,AMD,"A8-Series 7410",2.2,8,"1TB HDD",HDD,1024,0,AMD,window,2.4,23923
Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i7",2.7,12,"256GB SSD",SSD,256,0,Intel,window,1.6,69211
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.94,96916
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"1TB HDD",HDD,1024,0,Nvidia,N/A,4,53173
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,4,"1TB HDD",HDD,1024,0,Intel,window,2.25,29784
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.7,16,"2TB HDD",HDD,2048,0,AMD,window,2.32,52747
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,1.8,102777
Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Intel,window,1.29,77682
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.7,64,"1TB SSD",SSD,1024,0,Nvidia,window,3.58,211788
Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.62,42518
Dell,Gaming,15.6,3840,2160,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,3.21,70809
Apple,Ultrabook,12.0,2304,1440,0,Intel,"Core M",1.1,8,"256GB Flash Storage","Flash Storage",256,0,Intel,macos,0.920,69264
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.06,25680
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.31,63883
HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.26,63883
HP,Notebook,13.3,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Intel,window,1.49,58075
Lenovo,Ultrabook,12.5,1920,1080,1,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.3,91295
Lenovo,Notebook,17.3,1600,900,0,Intel,"Core i5",2.3,8,"1.0TB HDD",HDD,1024,0,AMD,window,3.0,35112
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,4,"1TB HDD",HDD,1024,0,Nvidia,window,2.3,52055
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,3.78,133147
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.1,28771
HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.31,50083
Lenovo,Ultrabook,12.5,2560,1440,1,Intel,"Core M",1.2,8,"512GB SSD",SSD,512,0,Intel,window,0.99,74539
Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.7,32,"512GB SSD +  1.0TB Hybrid",SSD,512,1024,Nvidia,window,4.6,172627
Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.4,4,"64GB Flash Storage","Flash Storage",64,0,Intel,window,0.69,34433
HP,Ultrabook,13.3,3840,2160,0,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Intel,window,1.3,109171
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,2.18,39960
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,1.54,54931
HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,AMD,window,1.9,79654
Lenovo,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"180GB SSD",SSD,180,0,Intel,window,1.7,63883
HP,Notebook,13.3,3200,1800,0,Intel,"Pentium Dual",1.5,4,"32GB Flash Storage","Flash Storage",32,0,Intel,other,1.29,32767
Acer,Notebook,15.6,1366,768,0,AMD,"A8-Series 7410",2.2,4,"500GB HDD",HDD,500,0,AMD,window,2.4,20619
Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.6,4,"500GB HDD",HDD,500,0,Intel,linux,2.2,20965
HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,Intel,N/A,1.86,18434
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,8,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.7,85195
Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i5",1.6,4,"256GB SSD",SSD,256,0,AMD,window,1.4,43602
HP,Netbook,12.5,1366,768,0,Intel,"Core i5",2.3,4,"128GB SSD",SSD,128,0,Intel,window,2.4,85195
Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.4,42571
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"1TB HDD",HDD,1024,0,AMD,window,2.36,34035
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Nvidia,window,2.6,85195
HP,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.6,4,"1TB HDD",HDD,1024,0,Intel,window,1.96,26640
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,4.3,122491
Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i3",2.3,4,"500GB HDD",HDD,500,0,Intel,window,1.5,60481
Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i3",2.3,4,"128GB SSD",SSD,128,0,Intel,window,1.5,62176
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.5,4,"16GB SSD",SSD,16,0,Intel,other,2.20,11136
HP,Workstation,17.3,1920,1080,0,Intel,"Core i7",2.6,8,"1TB HDD",HDD,1024,0,AMD,window,3.0,154459
Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,16,"512GB SSD",SSD,512,0,Nvidia,window,2.4,63883
Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.5,75290
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.9,80516
Lenovo,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.3,4,"256GB SSD",SSD,256,0,Intel,window,2.1,46194
HP,Notebook,15.6,1920,1080,0,AMD,"A6-Series 9220",2.5,4,"1TB HDD",HDD,1024,0,AMD,window,2.1,21205
Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.59,71342
HP,Notebook,13.3,3200,1800,1,Intel,"Core M",1.1,8,"256GB SSD",SSD,256,0,Intel,window,1.16,90523
Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,AMD,window,2.24,40980
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"128GB SSD",SSD,128,0,Intel,window,2.1,22857
HP,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.5,8,"512GB SSD",SSD,512,0,Intel,window,1.16,104908
Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.4,4,"64GB Flash Storage","Flash Storage",64,0,Intel,other,0.69,29251
Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.4,8,"256GB SSD",SSD,256,0,Intel,window,1.23,73473
Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.7,16,"256GB SSD +  1.0TB Hybrid",SSD,256,1024,Nvidia,window,4.6,146519
Razer,Ultrabook,12.5,3840,2160,1,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.25,54825
Toshiba,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Intel,window,1.05,118601
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,3.52,69929
Vero,Notebook,13.3,1920,1080,0,Intel,"Atom X5-Z8350",1.4,4,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.35,10443
HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.16,90043
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.43,80613
Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,linux,2.09,27899
Asus,Notebook,15.6,1366,768,0,Intel,"Core i3",2.4,4,"1TB HDD",HDD,1024,0,Intel,window,2,23177
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.8,88924
Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.4,4,"64GB Flash Storage","Flash Storage",64,0,Intel,window,0.69,25521
HP,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.4,8,"256GB SSD",SSD,256,0,Intel,window,1.26,100966
Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,N/A,2.4,52694
HP,Gaming,17.3,1920,1080,0,Intel,"Core i5",2.3,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,3.35,60153
HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.7,8,"2TB HDD",HDD,2048,0,Intel,window,2.04,33513
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",2.6,8,"512GB SSD",SSD,512,0,Nvidia,window,1.8,109244
Asus,Notebook,14.0,1366,768,0,Intel,"Celeron Dual",1.1,4,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.5,14812
HP,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Intel,window,1.84,40067
Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,4,"1TB HDD",HDD,1024,0,Nvidia,window,2.23,32820
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,16,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.5,58555
HP,Workstation,17.3,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Nvidia,window,3,210424
Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,8,"1TB HDD",HDD,1024,0,AMD,window,2.5,41772
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.7,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,3.78,127819
HP,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.88,115709
Lenovo,"2 in 1 Convertible",14.0,2560,1440,1,Intel,"Core i7",2.6,16,"512GB SSD",SSD,512,0,Intel,window,2.8,130003
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.4,60888
HP,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",2.4,8,"256GB SSD",SSD,256,0,Intel,window,1.48,86793
HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Nvidia,window,2.59,118761
HP,"2 in 1 Convertible",13.3,2560,1440,1,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Intel,window,1.48,95851
HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Nvidia,window,2.0,101179
HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.26,122381
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Nvidia,window,2.18,53807
HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.88,84129
Lenovo,"2 in 1 Convertible",14.0,2560,1440,1,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.27,124622
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,Intel,N/A,1.9,18062
HP,Notebook,15.6,1366,768,0,AMD,"E-Series 7110",1.8,4,"500GB HDD",HDD,500,0,AMD,window,1.86,15824
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,8,"1TB HDD",HDD,1024,0,AMD,N/A,2.32,31915
Dell,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.62,63883
Dell,Notebook,15.6,3840,2160,1,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Nvidia,window,2.04,119916
HP,Notebook,15.6,1920,1080,0,AMD,"A6-Series A6-9220",2.5,4,"256GB SSD",SSD,256,0,AMD,window,1.91,25515
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.7,79536
Lenovo,Ultrabook,14.0,1920,1080,0,Intel,"Core i7",2.6,12,"512GB SSD",SSD,512,0,Intel,window,1.4,122491
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.3,8,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.5,42011
HP,"2 in 1 Convertible",13.3,2560,1440,1,Intel,"Core i7",2.6,8,"512GB SSD",SSD,512,0,Intel,window,1.48,108744
Lenovo,Ultrabook,14.0,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Intel,window,1.7,79867
MSI,Gaming,14.0,1920,1080,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,1.7,94252
HP,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.62,47899
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,8,"1TB HDD",HDD,1024,0,Intel,window,2.2,24456
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,N/A,2.1,25414
Dell,Gaming,15.6,3840,2160,0,Intel,"Core i7",2.8,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.62,79813
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.95,74059
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,Nvidia,window,2.2,24935
HP,Notebook,14.0,1366,768,0,Intel,"Celeron Dual",1.6,2,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.44,13267
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.2,44702
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.96,36177
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",1.8,16,"512GB SSD",SSD,512,0,Intel,window,2.1,61752
Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,window,2.2,19660
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,N/A,2.1,21205
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,Nvidia,N/A,2.2,37776
Asus,Notebook,14.0,1920,1080,0,Intel,"Core i3",2.4,4,"256GB SSD",SSD,256,0,Intel,window,2,40972
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,4,"1.0TB Hybrid",Hybrid,1024,0,Intel,window,2.32,43956
Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"512GB SSD",SSD,512,0,Nvidia,window,3.31,69530
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,1.91,114732
HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.07,34632
Lenovo,"2 in 1 Convertible",14.0,2560,1440,1,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.36,87219
Lenovo,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.7,6,"256GB SSD",SSD,256,0,Nvidia,window,1.54,44276
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Nvidia,linux,1.98,47686
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",2.0,4,"500GB HDD",HDD,500,0,Intel,window,2.1,17742
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.6,6,"1TB HDD",HDD,1024,0,Nvidia,window,2.18,42571
Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.591,48432
Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Intel,window,2.09,62817
Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,4,"256GB SSD",SSD,256,0,Nvidia,window,2.23,36816
Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i5",2.4,8,"256GB SSD",SSD,256,0,Intel,linux,1.23,58555
Acer,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,4.2,138475
Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.4,43636
Samsung,"2 in 1 Convertible",12.3,2400,1600,1,Samsung,"Cortex A72&A53",2.0,4,"32GB Flash Storage","Flash Storage",32,0,ARM,other,1.15,35112
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,1.86,25841
Apple,Ultrabook,12.0,2304,1440,0,Intel,"Core M",1.1,8,"256GB Flash Storage","Flash Storage",256,0,Intel,macos,0.920,61965
Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.6,63883
HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.8,12,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.21,70703
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,AMD,N/A,1.9,19607
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"512GB SSD +  1TB HDD",Hybrid,512,1024,Nvidia,window,4.3,114552
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",2.0,4,"1TB HDD",HDD,1024,0,Intel,linux,2.1,14492
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.43,109165
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"128GB SSD",SSD,128,0,AMD,window,2.3,26587
Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,8,"500GB HDD",HDD,500,0,Nvidia,N/A,2.2,33513
Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Intel,window,1.2,142790
Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.2,62284
Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,AMD,window,2.36,47366
HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.91,30849
Lenovo,Notebook,15.6,1366,768,0,AMD,"E-Series 9000",2.2,4,"500GB HDD",HDD,500,0,AMD,window,2.2,15931
